Gene name,ORF name,cer Ace2,par Ace2,Hyc Ace2,Hyp Ace2,cer Swi5,par Swi5,Hyc Swi5,Hyp Swi5,cer Fkh1,par Fkh1,Hyc Fkh1,Hyp Fkh1,cer Fkh2,par Fkh2,Hyc Fkh2,Hyp Fkh2
PMA1,YGL008C,10857.16714,6791.715334,7248.305285,8064.406243,1133.279784,1912.038989,1760.524288,1597.620912,5564.095451,7756.055744,6501.240226,4241.951135,93620.49412,60121.0389,99487.67415,94743.38697
LEU1,YGL009C,495.7483836,667.9633891,373.8202304,608.1537544,584.7582158,476.934859,498.7730959,406.0887378,440.7037477,738.078878,283.2490555,447.2344647,1642.660185,855.3441997,815.9166042,961.1337474
MPO1,YGL010W,337.8583119,522.8800258,405.2791801,591.7202313,547.7015101,374.8604053,750.31446,780.2729004,385.4672466,439.7133064,303.4811309,223.6172324,1005.961616,621.3796137,673.8117506,896.701324
SCL1,YGL011C,390.9016893,541.2787261,446.7892367,697.1985758,599.1220066,410.2754866,735.7175984,1047.277926,491.3439936,470.8682573,404.6415079,284.6037503,1055.217187,620.9321935,818.3591361,897.8220502
ERG4,YGL012W,393.614072,534.8221179,519.0616053,674.2611948,650.8657498,383.0445374,557.5263728,783.1800867,719.7089825,516.2026496,600.2182367,372.6953873,1927.563655,1203.938769,1883.439726,1620.372305
PDR1,YGL013C,446.2846158,485.9466665,515.2976671,568.8692585,740.9046519,760.1165741,695.3027372,613.8667665,512.3759268,476.301113,343.9452817,298.1563098,1634.114056,1165.605788,1441.460994,1508.475014
PUF4,YGL014W,402.1166397,525.8777167,542.5387589,636.3091473,675.6066455,676.6963849,1041.134814,1090.381535,1174.372028,305.7496147,1490.429554,352.3665479,922.9269226,458.8488381,702.1660888,824.7968055
YGL015C,YGL015C,NaN,384.0366037,NaN,420.1513987,NaN,435.4210143,NaN,385.6560113,NaN,374.487876,NaN,521.7735422,NaN,494.0114751,NaN,868.7563957
KAP122,YGL016W,219.9697055,332.2294034,325.5075439,354.341705,469.5918639,325.6379548,312.9587246,444.9358288,221.2448146,177.2187786,114.6484272,101.6441965,247.2190789,250.9248448,193.2958871,255.4760225
ATE1,YGL017W,259.8611375,293.162949,326.4533905,347.5559282,462.1813347,159.9479049,295.5163004,272.4800993,206.9499824,205.8564025,94.41635183,230.3935121,214.3530219,304.1362488,229.2077249,212.3714237
JAC1,YGL018C,177.9151862,326.6536256,238.7753631,297.3944461,414.1745671,128.7208766,363.6511896,352.7215163,182.2217625,183.0498358,114.6484272,135.5255954,219.7603651,271.2290876,231.4802532,132.5120869
CKB1,YGL019W,231.8924841,379.1473384,305.7863976,277.7818583,515.6301491,254.8994766,327.6607023,519.4657149,375.4120851,202.8214134,451.8496838,230.3935121,431.7781538,307.1112718,331.2905477,373.2082014
GET1,YGL020C,200.6539523,311.4281949,241.1673567,231.2248889,467.3915161,106.1077173,308.8217418,305.3042939,343.1155069,191.5176805,303.4811309,264.274911,369.5161427,342.721329,282.7578832,347.1219698
ALK1,YGL021W,202.0491251,268.3943938,216.090416,332.7593596,431.9665317,184.6550906,321.6821576,300.0767506,3013.064431,3120.761732,4768.025768,5332.932178,10360.07217,5775.914312,11807.59443,16746.29412
STT3,YGL022W,455.8601755,399.2503765,582.0208595,581.7781192,535.5078829,244.621318,480.7454192,408.1212,321.9814449,185.7662636,269.7610052,142.3018751,729.0027956,425.2805606,567.1177203,628.9242746
PIB2,YGL023C,450.0322405,661.9812032,572.6902106,847.920354,504.1082411,340.0397584,448.1005489,434.0181997,279.884039,362.5868407,222.5528293,291.38003,685.2209427,606.7349154,446.599508,908.4718094
YGL024W,YGL024W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PGD1,YGL025C,182.2584198,171.4578451,294.6137041,172.4657843,456.3631487,90.6360058,244.1085811,146.8517205,242.7321785,177.2187786,188.8327037,142.3018751,271.4652143,192.8318748,151.1056244,256.9504556
TRP5,YGL026C,309.1565146,702.316157,317.3185998,664.0028687,440.1330181,1036.368684,447.7280745,761.7131848,377.6582363,360.1889741,242.7849047,413.3530659,855.973003,434.5962726,459.6098086,453.5523262
CWH41,YGL027C,257.0076544,480.2328577,322.3031579,412.0875706,470.5670103,1048.820039,260.7326413,461.6902937,241.0001415,94.46035655,128.1364775,176.183274,275.3130709,305.4584813,154.8159101,284.159664
SCW11,YGL028C,74572.39405,39613.13119,65135.5141,90449.78872,3108.432904,14714.14342,8260.419499,7823.600659,11723.2726,2043.58818,4471.288662,3815.045509,7149.233027,912.2117712,2596.940172,3423.936352
CGR1,YGL029W,318.6372625,634.3768059,457.9108596,535.9033546,493.8547925,185.441446,508.6139378,385.2828978,342.3573522,440.4300691,492.3138346,399.8005063,444.8562447,472.657127,188.735455,698.4877447
RPL30,YGL030W,2926.856745,1383.615475,2013.355083,2058.477413,981.8221161,1278.419199,1050.460189,1395.157129,643.7689257,1011.43046,728.3547141,616.6414589,1366.216805,1217.630196,1106.500924,1231.038036
RPL24A,YGL031C,2931.962528,1382.048132,2070.050238,2108.163772,991.3695171,1310.789201,1176.398223,1411.983636,679.7378154,1060.078582,809.2830157,670.8516971,1391.001579,1267.223835,1142.992241,1237.991214
AGA2,YGL032C,1586.563983,458.5157757,520.9350619,634.3778545,856.8543846,404.2955784,1387.872652,815.6014275,393.1506623,231.8174187,121.3924524,176.183274,676.5978882,324.3820605,223.4656919,175.2324222
HOP2,YGL033W,NaN,175.9066952,NaN,246.5665593,NaN,185.5603012,NaN,205.8351792,NaN,102.8087408,NaN,94.86791675,NaN,171.5943888,NaN,74.76279086
YGL034C,YGL034C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MIG1,YGL035C,35702.44667,17992.62634,30808.34574,27836.24505,3056.085455,6623.172366,4775.28817,3842.527946,2029.596088,2588.68469,2522.265399,1362.032233,4423.323574,3538.74312,6471.96244,5330.854358
YGL036W,YGL036W,1708.378474,2309.435624,1480.606794,2799.911755,922.9850639,1516.073622,1298.426463,952.3483102,1626.509511,4662.401155,1551.12578,2039.66021,4257.264931,4930.224834,3197.021686,5933.192624
PNC1,YGL037C,1685.058604,2355.350932,1441.561968,2812.334452,923.1021002,1661.930552,1200.523023,1011.016141,1652.386213,3782.926064,1544.381755,1721.175061,4300.90604,4721.62135,2964.450061,5754.980964
OCH1,YGL038C,1297.425636,1526.96861,1714.301886,1850.766385,895.6269554,2019.891469,1567.815764,1080.212707,580.8351311,645.4900686,627.1943372,697.9568161,1626.319861,904.1214579,2157.309688,2114.550906
YGL039W,YGL039W,895.8833472,655.7904676,925.7469268,659.0575506,672.1902278,620.6804473,831.9847861,699.6054322,606.9050682,453.693647,789.0509403,311.7088693,1838.089373,615.5063733,1765.541737,373.4531245
HEM2,YGL040C,638.4668863,1236.093524,833.3853007,1297.911235,740.7009096,1906.021897,1565.424009,1895.5718,2522.46865,1090.39731,2785.282379,1714.398781,563.6989568,805.7505604,661.1832361,2236.510393
YGL041C,YGL041C,206.7871338,NaN,316.0213141,NaN,452.1282701,NaN,353.1062599,NaN,200.9180187,NaN,128.1364775,NaN,195.1990727,NaN,134.6230734,NaN
YGL042C,YGL042C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DST1,YGL043W,339.4736311,323.3408566,401.4327593,437.6842929,624.7593762,270.8467145,1087.369005,531.8043666,412.0375101,474.1819874,289.9930806,298.1563098,463.7975803,347.058641,281.0353921,560.5089086
RNA15,YGL044C,298.125367,370.7357184,383.867604,367.1001074,612.5610319,233.6942779,691.9533883,469.9944122,381.2628095,376.8459224,236.0408796,216.8409526,433.8437512,329.3020294,193.6083328,343.2856764
RIM8,YGL045W,2955.099687,3529.174284,4468.832419,5533.145846,1040.156171,2887.241525,1867.380563,1505.287625,556.5561422,1176.748203,910.4433927,704.7330959,1191.098394,1442.434335,2669.244545,2399.909895
,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ALG13,YGL047W,250.9619938,310.7792301,304.3624211,358.5244055,455.5305056,128.9586398,262.389529,339.8393696,246.1396429,160.1636288,128.1364775,128.7493156,257.4664,336.7512548,158.7134556,101.7158236
RPT6,YGL048C,239.3125172,341.4305239,283.0400967,299.7644923,496.6876499,444.5648569,220.4778295,202.3539095,191.1332806,168.7907541,60.69622618,115.1967561,249.8161498,241.0448505,262.0685304,136.7352658
TIF4632,YGL049C,285.4525321,342.3453613,427.1986656,343.9705769,528.5585226,181.307893,339.8725081,293.3452057,384.8113345,900.3529748,276.5050304,725.0619352,345.6847187,530.5748039,190.7735813,632.0362865
TYW3,YGL050W,395.3636731,430.9535027,443.120648,370.8276547,512.9564769,364.0249968,447.1308484,428.3001357,537.1886137,377.4830449,593.4742115,616.6414589,347.2986873,431.2706632,396.1108156,444.3676265
MST27,YGL051W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
YGL052W,YGL052W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
PRM8,YGL053W,334.1267096,NaN,552.2266945,NaN,788.1534209,NaN,1772.629195,NaN,645.7575003,NaN,950.9075435,NaN,618.649938,NaN,443.0197716,NaN
ERV14,YGL054C,335.2761529,427.6853626,374.2245508,540.7511188,465.3733524,302.6681244,535.061451,371.8814861,393.8926137,557.0996901,620.450312,440.4581849,506.9413612,666.0916869,369.8244895,499.1329986
OLE1,YGL055W,4313.126251,5163.375487,4890.117968,7202.936184,1683.554691,6940.799597,2946.891016,5036.453659,804.2561311,1652.850215,1652.286157,1890.582055,2070.858893,2432.43898,3939.10405,5060.173862
SDS23,YGL056C,4144.728212,4966.842126,4584.298428,6928.314271,1614.815783,6293.538385,2758.81962,4816.62161,679.9067333,1472.715908,1261.132699,1456.90015,1647.677605,2149.308147,3037.280242,4201.985633
GEP7,YGL057C,214.0194723,335.2397883,259.4390031,266.6912971,461.577127,356.6457858,338.0024155,252.978465,315.3136625,503.1381725,256.272955,386.2479468,243.1554984,358.8635529,86.58010237,289.6127243
RAD6,YGL058W,372.1467481,642.7052132,468.2617454,620.5632476,496.3128918,336.1166922,356.7002123,330.9808579,607.5932571,482.4905515,829.5150911,521.7735422,740.6547208,476.9744107,783.2430585,616.8466162
PKP2,YGL059W,191.0188845,272.9299972,262.6217318,336.4066761,434.977129,143.5065748,297.8384702,294.7536072,395.5141965,308.5456828,526.0339602,311.7088693,317.1862956,291.299606,222.3022347,261.793262
YBP2,YGL060W,198.7839465,205.9100602,250.5359675,271.333853,420.157963,NaN,288.4186482,190.1529577,502.9477572,200.1448058,364.1773571,216.8409526,330.0216281,182.6797534,248.4275537,164.4427655
DUO1,YGL061C,210.5435249,244.4072218,303.2678122,207.1100753,416.0028978,72.11921511,287.3150422,230.1423733,366.9069842,188.5623317,236.0408796,365.9191075,211.5929183,256.7396542,170.2682989,270.5002966
PYC1,YGL062W,2758.528422,1658.048341,2361.230924,830.6372351,693.3124396,536.8379287,522.6195212,426.6311269,493.9603793,1975.712115,1362.293076,1151.967561,1172.413836,1673.752802,2495.262771,2412.832614
PUS2,YGL063W,555.4461256,558.9827965,565.2714409,585.4996408,690.8400519,392.5722748,899.8202466,612.3504012,415.6904655,547.8354424,600.2182367,575.9837803,508.3619928,551.3064385,573.2387713,623.8114179
MRH4,YGL064C,589.9680984,615.4955661,625.1887085,585.4645844,634.465682,475.9479249,724.4792625,550.9702285,410.6106127,835.3353027,431.6176084,460.7870242,482.5861229,538.8203821,442.5627099,671.127386
ALG2,YGL065C,229.9857852,329.1779303,252.0706328,284.0309472,482.828025,216.2746715,247.3817197,278.7608918,643.3810294,637.2213246,681.1465382,535.3261017,537.5512016,421.0601108,446.2149762,443.2403344
SGF73,YGL066W,450.0676543,446.3920597,671.0170782,381.2843824,671.1281352,238.3305809,1517.058646,462.5354923,690.9631568,377.1644836,660.9144628,237.1697919,532.2836178,352.6597544,307.8489854,194.9828531
NPY1,YGL067W,277.2996563,222.7825058,476.3086371,243.6523345,498.6604405,171.3046292,447.513495,319.1974004,301.0486016,122.9386998,80.92830157,135.5255954,216.2128008,203.1592893,216.0999505,84.69989255
MNP1,YGL068W,239.9659992,347.2356626,325.8084537,472.3886062,488.0503714,213.8339347,358.944804,296.4559291,392.954914,311.10283,357.4333319,169.4069942,403.6711865,289.3546601,346.5810643,115.8665449
YGL069C,YGL069C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RPB9,YGL070C,323.4372446,489.9200583,469.6546492,529.3550439,538.1769098,282.00286,486.9121485,452.3195357,386.1704858,316.9338872,384.4094325,216.8409526,408.3552386,306.7222826,394.1669736,130.1477904
AFT1,YGL071W,1111.008955,737.5507913,848.7880532,860.645051,807.7861641,394.6204591,623.0090255,732.2825693,483.4513755,431.7631237,620.450312,413.3530659,1337.79366,579.4872986,1004.411278,1120.137699
YGL072C,YGL072C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
HSF1,YGL073W,363.1747807,398.734866,423.9397445,530.474527,545.4711663,202.1750392,518.8465041,391.5679222,761.3595648,544.6411727,1193.692448,447.2344647,863.5139146,482.303397,1039.666165,615.3884939
YGL074C,YGL074C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MPS2,YGL075C,292.8427914,345.3603228,353.6833582,383.6589017,488.1476926,129.0044819,407.6485483,367.3534083,358.240008,308.1873015,397.8974827,237.1697919,427.1620324,310.2231852,512.3247523,422.0152848
RPL7A,YGL076C,374.8767324,325.4729156,462.8247335,364.7855829,495.9454875,311.8033093,426.3045958,432.9252434,427.7536556,386.0305298,323.7132063,176.183274,901.3980648,432.9818848,750.9013887,152.3814178
HNM1,YGL077C,314.7266812,568.0585799,432.7162999,706.8937607,500.5070949,255.8690952,445.6568122,498.836778,604.9012474,576.4332461,438.3616335,440.4581849,1018.566929,487.2433942,495.8095695,438.5211148
DBP3,YGL078C,248.7216824,234.0756331,368.5834499,264.6323624,450.0393632,67.50147799,433.8395301,339.3259656,370.3916529,289.3315873,215.8088042,325.2614289,332.1671284,240.8311546,104.8849426,140.9606953
KXD1,YGL079W,343.5133391,331.531233,421.3496747,408.7340601,732.0098501,862.0004098,1652.455986,905.5215958,339.5003065,179.8555662,269.7610052,298.1563098,226.2577076,258.0234839,230.7602123,119.7168986
MPC1,YGL080W,403.9507367,375.1470208,605.0015573,362.9058608,608.4102647,167.1351949,947.3006884,337.3332535,215.3431627,349.0445218,114.6484272,149.0781549,232.9296017,299.9542017,190.5291671,318.061002
YGL081W,YGL081W,215.9820913,247.9868995,290.9920996,312.6980621,428.6696706,164.373721,465.7890859,244.7504743,247.9665461,197.5478384,215.8088042,237.1697919,156.750194,268.6230255,86.05414402,173.6250288
YGL082W,YGL082W,260.1212651,563.7315262,347.0655486,481.8048054,448.5471539,937.3280985,294.4690805,730.8957558,319.9235677,234.4542062,222.5528293,311.7088693,283.1099339,392.9961128,208.5501388,219.5787123
SCY1,YGL083W,336.3872496,861.4300786,525.7029764,702.556624,530.1802461,1015.409854,635.805105,945.9909588,654.1386929,1109.005445,424.8735832,1544.991787,600.1424289,760.6695264,332.3633538,1240.359826
GUP1,YGL084C,334.4768395,877.999104,526.3907616,714.6408823,524.2889309,831.5051842,732.1209615,1023.177363,665.2143268,1111.801514,431.6176084,1524.662948,607.0398715,759.891548,346.0977498,1238.992483
LCL3,YGL085W,174.8865748,134.6523273,236.290184,238.5813724,424.7658413,126.9104555,251.2037818,256.4602278,253.9220426,74.48967814,107.9044021,149.0781549,213.4235555,167.43237,65.09093482,120.7138524
MAD1,YGL086W,322.5491839,448.2673996,373.5344942,519.2362218,527.7432934,267.6741223,466.250075,495.0425234,878.9328757,617.4099268,944.1635183,962.2317271,993.7023735,656.3869858,1073.738013,935.5643683
MMS2,YGL087C,227.790969,409.370911,294.0781373,483.4250839,488.7452683,380.2372214,483.228949,366.9692371,882.3733701,480.3714259,755.3308147,542.1023815,899.7155956,521.4727879,873.5012362,652.6439592
YGL088W,YGL088W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
MF(ALPHA)2,YGL089C,336.929493,942.6621977,438.0187705,255.9548896,687.0738421,3150.336134,962.341319,231.6206596,257.0640286,855.1865207,263.0169801,216.8409526,277.09726,2810.615101,228.7429754,149.3950576
LIF1,YGL090W,220.4497804,654.1774597,371.1225521,749.8089244,485.0699685,605.757328,478.0917335,887.8536707,328.1559357,228.3842281,155.112578,196.5121133,387.5537494,356.8217732,295.7645505,324.40374
NBP35,YGL091C,236.0301732,453.3733318,318.5006456,433.6118916,506.1076396,231.3996726,487.4529292,532.1482134,276.7501507,171.2284409,128.1364775,101.6441965,382.3035124,295.636918,204.7423793,252.9905754
NUP145,YGL092W,203.2433813,310.2556022,253.2502868,377.9187834,471.5065233,193.9364071,444.0336907,319.9689268,244.0608292,171.3479013,107.9044021,88.09163699,245.2852071,251.041707,182.4325076,107.2992223
SPC105,YGL093W,231.2069699,279.4708541,384.6482044,405.9123736,466.5762245,97.77745359,330.815207,261.2997149,2126.527987,788.9967491,3088.76351,1016.441965,1058.088737,749.0983388,1018.990014,1265.167429
PAN2,YGL094C,215.6577101,217.5979376,329.6340851,336.122941,444.4440591,143.4335091,282.5867392,235.2623463,2233.439943,989.4202959,3473.172942,1795.714139,1065.718213,832.7076758,1201.519995,1565.973007
VPS45,YGL095C,371.8754745,684.0930354,460.2878533,850.665815,522.1294569,511.3258217,387.4229818,530.3331718,390.7756579,522.8301098,499.0578597,474.3395838,561.7530722,540.1626428,679.0101253,646.1755695
TOS8,YGL096W,3580.654649,4010.071668,4620.797584,3247.506433,1465.050341,3530.781447,3536.431236,1763.761034,1528.939791,3527.727282,3554.101244,2893.471461,3406.81725,4956.562543,7147.245866,9320.050011
SRM1,YGL097W,257.113049,649.9853289,285.5579401,521.6552215,500.9472215,315.0861517,364.1969142,529.3843985,221.3607232,385.8314291,155.112578,399.8005063,233.1006279,542.2244509,148.0582253,513.1766297
USE1,YGL098W,314.1154916,1082.478816,455.9750571,767.9621357,625.158629,908.2421364,775.8517183,783.927121,495.6192157,717.0642181,613.7062869,284.6037503,523.863588,569.7241664,574.4376284,653.759813
LSG1,YGL099W,258.9025664,339.0325923,297.2741626,396.2050329,459.9774302,130.1016135,239.1230065,334.8513735,249.2147338,263.0121897,343.9452817,433.6819052,192.9010733,361.2759474,194.9417937,299.435427
SEH1,YGL100W,184.9504851,259.4089043,199.8132118,375.2538566,477.2518829,110.2499281,454.4564099,262.6229076,502.4013503,320.6059987,438.3616335,548.8786612,346.0283489,369.7168471,69.31949108,290.1181385
YGK1,YGL101W,263.024761,468.7230635,352.1772214,419.8149312,474.3913932,156.7567469,319.2552333,318.3633362,938.7993594,1661.428863,1052.06792,1612.754585,577.9887684,894.9025798,673.0159903,808.6313647
YGL102C,YGL102C,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
RPL28,YGL103W,634.0107246,448.7453624,554.7685106,404.7925098,857.7224625,201.5806048,1627.644188,302.6422212,876.602767,947.3684711,917.1874178,650.5228577,1030.428001,969.1177455,638.3397183,829.9751287
VPS73,YGL104C,586.9093544,431.3903772,516.3923255,395.5509356,833.662386,201.5806048,1625.962947,304.9661454,855.1967094,921.6065556,910.4433927,650.5228577,873.5380479,970.6737022,584.537458,828.6077859
ARC1,YGL105W,349.3815408,791.5742993,459.4805849,698.2471374,549.4803802,379.880603,610.2530678,527.7354925,550.7052139,760.1202043,445.1056586,1151.967561,708.8856715,614.4362396,389.7752364,578.6106937
MLC1,YGL106W,220.6637585,478.7908518,329.8984549,419.7459801,500.5623614,40.46250259,293.8968149,411.3734862,259.7166049,719.5019049,121.3924524,758.943334,383.1740446,593.1987536,214.0355715,845.642464
RMD9,YGL107C,235.053646,519.0344756,363.8640123,516.2417661,505.9206536,157.0217337,391.2023541,463.7398369,315.3370144,936.4231194,128.1364775,1544.991787,409.4256448,669.8062855,285.332845,1129.18025
YGL108C,YGL108C,217.1447681,279.5119424,257.7760514,337.4875151,468.54183,196.8526702,455.1095852,280.8687602,315.1592696,248.5141871,276.5050304,169.4069942,274.9845638,319.5004944,168.6477799,171.0208674
YGL109W,YGL109W,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
CUE3,YGL110C,182.8249196,334.2792859,300.1889452,391.7514944,453.5876066,417.4528157,409.1290872,469.4811454,269.3459932,205.8962226,168.6006283,250.7223514,281.7918458,283.8704089,237.0128281,286.4007452
NSA1,YGL111W,216.0246207,247.4176066,330.6903927,294.7375153,428.998304,77.21247861,295.8263348,350.6465557,297.8471789,179.9750266,114.6484272,169.4069942,305.4358011,277.7834725,134.4181137,202.4298209
TAF6,YGL112C,174.01859,268.0031843,301.8110513,285.4783694,422.354159,362.1228913,220.9055943,275.8271498,266.4310912,194.2341083,87.6723267,67.76279768,321.6213867,270.5095403,113.7859152,182.0620131
SLD3,YGL113W,171.7255515,319.498847,244.6885642,301.619276,405.6660913,119.0098759,364.5002453,245.6738003,293.3419398,396.9360613,364.1773571,250.7223514,302.1606082,401.4754153,203.9720068,455.6696348
YGL114W,YGL114W,184.0777656,262.7227094,306.9341875,326.2643711,399.956732,591.7108925,304.6699061,272.5697493,247.3403974,265.4896967,209.0647791,203.288393,331.9963961,300.401622,287.325138,285.40342
SNF4,YGL115W,259.2657416,262.2447465,425.5738864,447.0586391,480.6213498,272.2918594,386.8201877,573.2202445,267.1915555,408.6778159,168.6006283,149.0781549,614.1957656,676.3606704,788.2496751,1440.14349
